進出口別,日期,貨品號列,中文貨名,英文貨名,國家,美元(千元),重量(公噸)
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),奧地利,1387,88.324
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),愛沙尼亞,1823,17.368
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),愛爾蘭,221,2.878
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),新加坡,7022,449.775
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),瑞士,9968,130.827
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),瑞典,10135,831.088
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),萬那杜,4,0.294
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),義大利,29794,3515.059
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),葡萄牙,3248,54.745
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),德國,30950,863.387
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),摩納哥,8,0.164
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),緬甸,0,0.004
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),黎巴嫩,305,106.264
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),墨西哥,2281,28.673
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),澳大利亞,13463,1672.237
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),澳門,506,96.58
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),盧森堡,139,1.388
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),賴索托,0,0.045
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),賽普勒斯,80,22.368
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),薩爾瓦多,2,0.477
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),羅馬尼亞,235,1.696
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),關島,61,7.904
出口總值(含復出口),111年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),蘇利南,48,4.036
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),千里達及托巴哥,2,0.559
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),土耳其,889,30.609
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),中國大陸,45027,1876.521
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),丹麥,354,7.072
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),厄瓜多,71,22.08
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),巴布亞紐幾內亞,5,0.76
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),巴西,5122,1422.86
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),巴拉圭,144,43.876
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),巴林,1,0.175
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),巴拿馬,0,0.001
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),巴基斯坦,8,0.865
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),日本,63627,4048.632
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),比利時,4359,78.283
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),以色列,567,36.087
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),加拿大,26873,864.327
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),卡達,26,2.832
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),瓜地馬拉,191,41.074
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),立陶宛,1572,29.322
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),伊拉克,0,0.17
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),匈牙利,7137,104.851
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),印尼,3236,124.476
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),印度,4648,246.382
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),吐瓦魯,142,7.813
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),多明尼加,11,0.093
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),多哥,1,4.032
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),西班牙,13406,879.112
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),克羅埃西亞,666,9.128
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),宏都拉斯,6,1.08
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),希臘,441,84.835
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),沙烏地阿拉伯,1184,459.729
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),汶萊,0,0.001
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),貝里斯,163,0.673
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),其他國家,390,11.249
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),奈及利亞,0,0.009
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),委內瑞拉,47,9.483
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),帛琉,80,18.026
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),拉脫維亞,15,0.391
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),波多黎各,222,64.252
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),波蘭,8697,198.429
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),法國,15629,3441.69
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),法屬玻里尼西亞,0,0.015
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),肯亞,46,11.156
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),芬蘭,213,4.84
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),阿拉伯聯合大公國,2775,700.788
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),阿根廷,712,194.616
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),阿曼,18,2.287
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),阿魯巴,12,1.858
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),保加利亞,1189,11.117
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),俄羅斯,15,0.264
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),南非,4100,1053.034
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),南韓,6920,157.974
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),哈薩克,9,0.54
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),柬埔寨,5765,71.432
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),科威特,2,0.317
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),約旦,7,0.97
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),美國,196093,19028.117
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),英國,24882,4420.91
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),香港,50422,1393.853
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),哥倫比亞,771,93.23
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),哥斯大黎加,17,0.737
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),埃及,2,0.045
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),挪威,707,10.502
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),泰國,12119,547.778
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),海地,88,12.932
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),烏拉圭,54,2.341
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),留尼旺,2,0.013
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),秘魯,336,82.346
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),紐西蘭,1382,222.853
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),紐喀里多尼亞,4,0.12
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),馬來西亞,42589,7884.111
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),馬紹爾群島,20,3.725
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),馬爾他,41,0.993
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),馬爾地夫,7,0.068
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),密克羅尼西亞,80,9.144
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),捷克,5675,153.271
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),荷蘭,50410,6791.528
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),喬治亞,15,2.576
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),幾內亞,3,0.929
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),斐濟,53,2.054
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),斯里蘭卡,17,2.124
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),斯洛伐克,1438,31.729
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),斯洛維尼亞,504,6.581
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),智利,814,145.006
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),菲律賓,40464,2751.973
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),象牙海岸,0,0
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),越南,39825,8344.372
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),塞內加爾,1,0.15
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),塞爾維亞,1,0.007
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),奧地利,498,28.086
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),愛沙尼亞,246,2.366
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),愛爾蘭,343,3.623
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),新加坡,12422,478.608
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),瑞士,8360,86.793
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),瑞典,3751,338.498
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),萬那杜,3,0.391
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),義大利,17483,2189.097
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),葡萄牙,2395,39.245
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),蒙古,1,0.016
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),蒙特內哥羅,27,0.424
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),德國,20042,884.236
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),摩洛哥,1,0.006
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),模里西斯,11,1.508
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),黎巴嫩,240,83.781
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),墨西哥,2129,84.04
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),澳大利亞,14187,1270.584
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),澳門,447,69.664
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),盧森堡,24,0.247
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),賴索托,9,1.613
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),賽普勒斯,85,22.8
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),薩爾瓦多,31,7.065
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),羅馬尼亞,348,3.38
出口總值(含復出口),112年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),關島,32,0.403
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),千里達及托巴哥,2,0.576
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),土耳其,1567,88.229
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),中國大陸,35724,1378.147
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),丹麥,861,21.753
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),厄瓜多,76,15.396
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),巴西,3285,918.4
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),巴拉圭,264,68.265
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),巴林,39,10.756
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),巴拿馬,2,0.16
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),日本,54791,2881.249
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),比利時,5068,97.743
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),以色列,517,29.095
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),加拿大,23535,1016.76
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),卡達,38,0.264
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),尼加拉瓜,0,0.002
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),尼泊爾,85,1.515
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),瓜地馬拉,66,13.552
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),立陶宛,297,5.436
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),伊拉克,0,0.04
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),伊朗,2,0.113
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),匈牙利,9736,118.168
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),印尼,4798,156.644
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),印度,1780,161.188
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),吐瓦魯,133,11.299
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),多明尼加,11,1.014
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),西班牙,20734,1188.887
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),克羅埃西亞,559,11.361
出口總值(含復出口),113年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),利比亞,1,0.01
