進出口別,日期,貨品號列,中文貨名,英文貨名,國家,美元(千元)
出口總值(含復出口),112年3月,850790,零件, Parts,柬埔寨,18
出口總值(含復出口),112年3月,850790,零件, Parts,美國,538
出口總值(含復出口),112年3月,850790,零件, Parts,香港,8
出口總值(含復出口),112年3月,850790,零件, Parts,泰國,36
出口總值(含復出口),112年3月,850790,零件, Parts,馬來西亞,76
出口總值(含復出口),112年3月,850790,零件, Parts,密克羅尼西亞,6
出口總值(含復出口),112年3月,850790,零件, Parts,捷克,14
出口總值(含復出口),112年3月,850790,零件, Parts,荷蘭,0
出口總值(含復出口),112年3月,850790,零件, Parts,菲律賓,22
出口總值(含復出口),112年3月,850790,零件, Parts,越南,304
出口總值(含復出口),112年3月,850790,零件, Parts,新加坡,28
出口總值(含復出口),112年3月,850790,零件, Parts,義大利,6
出口總值(含復出口),112年3月,850790,零件, Parts,德國,7
出口總值(含復出口),112年3月,850790,零件, Parts,澳大利亞,15
出口總值(含復出口),112年4月,250410,粉狀或細片狀, In powder or in flakes,馬來西亞,4
出口總值(含復出口),112年4月,280300,碳（碳?及未列名其他形態碳）, Carbon (carbon blacks and other forms of carbon not elsewhere specified or included),中國大陸,744
出口總值(含復出口),112年4月,280300,碳（碳?及未列名其他形態碳）, Carbon (carbon blacks and other forms of carbon not elsewhere specified or included),日本,14
出口總值(含復出口),112年4月,280300,碳（碳?及未列名其他形態碳）, Carbon (carbon blacks and other forms of carbon not elsewhere specified or included),印尼,1169
出口總值(含復出口),112年4月,280300,碳（碳?及未列名其他形態碳）, Carbon (carbon blacks and other forms of carbon not elsewhere specified or included),南韓,66
出口總值(含復出口),112年4月,280300,碳（碳?及未列名其他形態碳）, Carbon (carbon blacks and other forms of carbon not elsewhere specified or included),泰國,898
出口總值(含復出口),112年4月,280300,碳（碳?及未列名其他形態碳）, Carbon (carbon blacks and other forms of carbon not elsewhere specified or included),馬來西亞,97
出口總值(含復出口),112年4月,280300,碳（碳?及未列名其他形態碳）, Carbon (carbon blacks and other forms of carbon not elsewhere specified or included),菲律賓,50
出口總值(含復出口),112年4月,280300,碳（碳?及未列名其他形態碳）, Carbon (carbon blacks and other forms of carbon not elsewhere specified or included),越南,1602
出口總值(含復出口),112年4月,280300,碳（碳?及未列名其他形態碳）, Carbon (carbon blacks and other forms of carbon not elsewhere specified or included),新加坡,12
出口總值(含復出口),112年4月,280300,碳（碳?及未列名其他形態碳）, Carbon (carbon blacks and other forms of carbon not elsewhere specified or included),義大利,70
出口總值(含復出口),112年4月,281820,氧化鋁，人造鋼玉除外, Aluminium oxide other than artificial corundum,中國大陸,131
出口總值(含復出口),112年4月,281820,氧化鋁，人造鋼玉除外, Aluminium oxide other than artificial corundum,日本,264
出口總值(含復出口),112年4月,281820,氧化鋁，人造鋼玉除外, Aluminium oxide other than artificial corundum,南韓,308
出口總值(含復出口),112年4月,281820,氧化鋁，人造鋼玉除外, Aluminium oxide other than artificial corundum,香港,15
出口總值(含復出口),112年4月,281820,氧化鋁，人造鋼玉除外, Aluminium oxide other than artificial corundum,泰國,21
出口總值(含復出口),112年4月,281820,氧化鋁，人造鋼玉除外, Aluminium oxide other than artificial corundum,馬來西亞,30
出口總值(含復出口),112年4月,281820,氧化鋁，人造鋼玉除外, Aluminium oxide other than artificial corundum,越南,117
出口總值(含復出口),112年4月,281820,氧化鋁，人造鋼玉除外, Aluminium oxide other than artificial corundum,德國,7
出口總值(含復出口),112年4月,282200,氧化鈷及氫氧化鈷；工業用氧化鈷, Cobalt oxides and hydroxides; commercial cobalt oxides,日本,306
出口總值(含復出口),112年4月,282200,氧化鈷及氫氧化鈷；工業用氧化鈷, Cobalt oxides and hydroxides; commercial cobalt oxides,泰國,256
出口總值(含復出口),112年4月,282540,氧化鎳及氫氧化鎳, Nickel oxides and hydroxides,中國大陸,15
出口總值(含復出口),112年4月,282540,氧化鎳及氫氧化鎳, Nickel oxides and hydroxides,日本,316
出口總值(含復出口),112年4月,282540,氧化鎳及氫氧化鎳, Nickel oxides and hydroxides,印度,79
出口總值(含復出口),112年4月,282540,氧化鎳及氫氧化鎳, Nickel oxides and hydroxides,南韓,28
出口總值(含復出口),112年4月,282540,氧化鎳及氫氧化鎳, Nickel oxides and hydroxides,泰國,39
出口總值(含復出口),112年4月,282540,氧化鎳及氫氧化鎳, Nickel oxides and hydroxides,馬來西亞,194
出口總值(含復出口),112年4月,282540,氧化鎳及氫氧化鎳, Nickel oxides and hydroxides,越南,96
出口總值(含復出口),112年4月,282540,氧化鎳及氫氧化鎳, Nickel oxides and hydroxides,墨西哥,50
出口總值(含復出口),112年4月,283329,其他, Other,中國大陸,13190
出口總值(含復出口),112年4月,283329,其他, Other,日本,1511
出口總值(含復出口),112年4月,283329,其他, Other,印尼,7
出口總值(含復出口),112年4月,283329,其他, Other,泰國,9
出口總值(含復出口),112年4月,283329,其他, Other,越南,5
出口總值(含復出口),112年4月,283329,其他, Other,澳大利亞,31
出口總值(含復出口),112年4月,380110,人造石墨, Artificial graphite,中國大陸,890
出口總值(含復出口),112年4月,380110,人造石墨, Artificial graphite,日本,145
出口總值(含復出口),112年4月,380110,人造石墨, Artificial graphite,美國,9
出口總值(含復出口),112年4月,380110,人造石墨, Artificial graphite,泰國,374
出口總值(含復出口),112年4月,380110,人造石墨, Artificial graphite,德國,5
出口總值(含復出口),112年4月,382499,其他, Other,土耳其,49
出口總值(含復出口),112年4月,382499,其他, Other,中國大陸,43776
出口總值(含復出口),112年4月,382499,其他, Other,厄瓜多,3
出口總值(含復出口),112年4月,382499,其他, Other,巴西,9
出口總值(含復出口),112年4月,382499,其他, Other,巴貝多,0
出口總值(含復出口),112年4月,382499,其他, Other,巴基斯坦,63
出口總值(含復出口),112年4月,382499,其他, Other,日本,10109
出口總值(含復出口),112年4月,382499,其他, Other,比利時,190
出口總值(含復出口),112年4月,382499,其他, Other,以色列,129
出口總值(含復出口),112年4月,382499,其他, Other,加拿大,33
出口總值(含復出口),112年4月,382499,其他, Other,立陶宛,16
出口總值(含復出口),112年4月,382499,其他, Other,匈牙利,5
出口總值(含復出口),112年4月,382499,其他, Other,印尼,2131
出口總值(含復出口),112年4月,382499,其他, Other,印度,3355
出口總值(含復出口),112年4月,382499,其他, Other,西班牙,308
出口總值(含復出口),112年4月,382499,其他, Other,沙烏地阿拉伯,141
出口總值(含復出口),112年4月,382499,其他, Other,其他國家,31
出口總值(含復出口),112年4月,382499,其他, Other,孟加拉,134
出口總值(含復出口),112年4月,382499,其他, Other,帛琉,10
出口總值(含復出口),112年4月,382499,其他, Other,波蘭,0
出口總值(含復出口),112年4月,382499,其他, Other,法國,30
出口總值(含復出口),112年4月,382499,其他, Other,肯亞,9
出口總值(含復出口),112年4月,382499,其他, Other,阿拉伯聯合大公國,142
出口總值(含復出口),112年4月,382499,其他, Other,阿爾及利亞,92
出口總值(含復出口),112年4月,382499,其他, Other,俄羅斯,110
出口總值(含復出口),112年4月,382499,其他, Other,南非,158
出口總值(含復出口),112年4月,382499,其他, Other,南韓,3887
出口總值(含復出口),112年4月,382499,其他, Other,柬埔寨,20
出口總值(含復出口),112年4月,382499,其他, Other,美國,2532
出口總值(含復出口),112年4月,382499,其他, Other,英國,12
出口總值(含復出口),112年4月,382499,其他, Other,香港,9978
出口總值(含復出口),112年4月,382499,其他, Other,哥倫比亞,69
出口總值(含復出口),112年4月,382499,其他, Other,泰國,2238
出口總值(含復出口),112年4月,382499,其他, Other,秘魯,3
出口總值(含復出口),112年4月,382499,其他, Other,馬來西亞,1261
出口總值(含復出口),112年4月,382499,其他, Other,捷克,88
出口總值(含復出口),112年4月,382499,其他, Other,荷蘭,940
出口總值(含復出口),112年4月,382499,其他, Other,斐濟,0
出口總值(含復出口),112年4月,382499,其他, Other,斯里蘭卡,24
出口總值(含復出口),112年4月,382499,其他, Other,斯洛維尼亞,80
出口總值(含復出口),112年4月,382499,其他, Other,菲律賓,529
出口總值(含復出口),112年4月,382499,其他, Other,越南,3957
出口總值(含復出口),112年4月,382499,其他, Other,奧地利,11
出口總值(含復出口),112年4月,382499,其他, Other,愛爾蘭,54
出口總值(含復出口),112年4月,382499,其他, Other,新加坡,2033
出口總值(含復出口),112年4月,382499,其他, Other,瑞典,17
出口總值(含復出口),112年4月,382499,其他, Other,義大利,814
出口總值(含復出口),112年4月,382499,其他, Other,德國,200
出口總值(含復出口),112年4月,382499,其他, Other,模里西斯,28
出口總值(含復出口),112年4月,382499,其他, Other,緬甸,15
出口總值(含復出口),112年4月,382499,其他, Other,黎巴嫩,0
出口總值(含復出口),112年4月,382499,其他, Other,墨西哥,50
出口總值(含復出口),112年4月,382499,其他, Other,澳大利亞,91
出口總值(含復出口),112年4月,382499,其他, Other,澳門,50
出口總值(含復出口),112年4月,382499,其他, Other,賴索托,0
出口總值(含復出口),112年4月,382499,其他, Other,賽普勒斯,11
出口總值(含復出口),112年4月,382499,其他, Other,羅馬尼亞,26
出口總值(含復出口),112年4月,382499,其他, Other,蘇利南,10
出口總值(含復出口),112年4月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,千里達及托巴哥,22
出口總值(含復出口),112年4月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,中國大陸,11342
出口總值(含復出口),112年4月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,厄瓜多,462
出口總值(含復出口),112年4月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,巴布亞紐幾內亞,40
出口總值(含復出口),112年4月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,巴基斯坦,57
出口總值(含復出口),112年4月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,日本,245
出口總值(含復出口),112年4月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,印尼,393
出口總值(含復出口),112年4月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,印度,616
出口總值(含復出口),112年4月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,希臘,292
出口總值(含復出口),112年4月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,貝南,160
出口總值(含復出口),112年4月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,孟加拉,889
出口總值(含復出口),112年4月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,南非,85
出口總值(含復出口),112年4月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,美國,51
出口總值(含復出口),112年4月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,香港,70
出口總值(含復出口),112年4月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,泰國,143
出口總值(含復出口),112年4月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,秘魯,1626
出口總值(含復出口),112年4月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,馬來西亞,234
出口總值(含復出口),112年4月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,莫三比克,58
出口總值(含復出口),112年4月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,斐濟,39
出口總值(含復出口),112年4月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,菲律賓,374
出口總值(含復出口),112年4月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,越南,2584
出口總值(含復出口),112年4月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,新加坡,115
出口總值(含復出口),112年4月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,模里西斯,200
出口總值(含復出口),112年4月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,墨西哥,372
出口總值(含復出口),112年4月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,澳大利亞,1995
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,土耳其,62
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,中國大陸,12803
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,厄瓜多,327
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,巴西,1016
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,巴拉圭,30
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,巴拿馬,30
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,巴基斯坦,102
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,日本,186
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,加拿大,149
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,卡達,33
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,瓜地馬拉,61
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,立陶宛,79
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,印尼,1132
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,印度,536
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,多明尼加,135
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,坦尚尼亞,93
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,委內瑞拉,29
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,孟加拉,2015
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,波蘭,96
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,阿根廷,224
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,南韓,42
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,哈薩克,289
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,柬埔寨,97
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,美國,26
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,香港,1058
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,剛果民主共和國,96
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,哥倫比亞,5
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,哥斯大黎加,155
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,埃及,93
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,泰國,851
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,秘魯,2438
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,紐西蘭,18
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,馬來西亞,127
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,馬達加斯加,33
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,喬治亞,22
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,斐濟,18
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,斯里蘭卡,22
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,菲律賓,601
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,越南,3190
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,新加坡,255
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,德國,18
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,模里西斯,16
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,緬甸,58
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,墨西哥,465
出口總值(含復出口),112年4月,390210,聚丙烯, Polypropylene,薩爾瓦多,401
出口總值(含復出口),112年4月,750210,鎳，非合金者, Nickel not alloyed,印尼,49
出口總值(含復出口),112年4月,750210,鎳，非合金者, Nickel not alloyed,泰國,183
出口總值(含復出口),112年4月,750210,鎳，非合金者, Nickel not alloyed,菲律賓,7
出口總值(含復出口),112年4月,750210,鎳，非合金者, Nickel not alloyed,越南,183
出口總值(含復出口),112年4月,810520,鑌鈷及其他煉鈷之中間產品；未經塑性加工之鈷；粉, Cobalt mattes and other intermediate products of cobalt metallurgy; unwrought cobalt; powders,中國大陸,364
出口總值(含復出口),112年4月,810520,鑌鈷及其他煉鈷之中間產品；未經塑性加工之鈷；粉, Cobalt mattes and other intermediate products of cobalt metallurgy; unwrought cobalt; powders,日本,204
出口總值(含復出口),112年4月,810520,鑌鈷及其他煉鈷之中間產品；未經塑性加工之鈷；粉, Cobalt mattes and other intermediate products of cobalt metallurgy; unwrought cobalt; powders,南韓,392
出口總值(含復出口),112年4月,810520,鑌鈷及其他煉鈷之中間產品；未經塑性加工之鈷；粉, Cobalt mattes and other intermediate products of cobalt metallurgy; unwrought cobalt; powders,荷蘭,1082
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,土耳其,172
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,中國大陸,2012
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,丹麥,3
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,日本,3992
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,比利時,182
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,以色列,14
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,加拿大,2238
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,匈牙利,376
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,印尼,142
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,印度,84
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,多明尼加,4
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,西班牙,3164
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,其他國家,1
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,拉脫維亞,0
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,波蘭,51
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,法國,212
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,芬蘭,10
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,阿根廷,2
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,保加利亞,68
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,南非,3
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,南韓,3
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,哈薩克,0
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,柬埔寨,633
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,美國,10455
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,英國,312
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,香港,3129
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,挪威,17
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,泰國,177
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,紐西蘭,2
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,馬來西亞,445
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,捷克,25
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,荷蘭,3023
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,斯洛伐克,953
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,智利,4
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,菲律賓,3388
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,越南,2032
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,奧地利,16
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,愛沙尼亞,111
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,新加坡,806
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,瑞士,67
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,瑞典,60
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,義大利,951
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,葡萄牙,379
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,德國,1492
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,摩洛哥,1
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,墨西哥,93
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,澳大利亞,365
出口總值(含復出口),112年4月,850760,鋰離子蓄電池, Lithium-ion,羅馬尼亞,11
出口總值(含復出口),112年4月,850790,零件, Parts,中國大陸,386
出口總值(含復出口),112年4月,850790,零件, Parts,日本,14
出口總值(含復出口),112年4月,850790,零件, Parts,加拿大,2
出口總值(含復出口),112年4月,850790,零件, Parts,印尼,25
出口總值(含復出口),112年4月,850790,零件, Parts,阿曼,4
出口總值(含復出口),112年4月,850790,零件, Parts,南非,2
出口總值(含復出口),112年4月,850790,零件, Parts,柬埔寨,9
出口總值(含復出口),112年4月,850790,零件, Parts,美國,1903
出口總值(含復出口),112年4月,850790,零件, Parts,紐西蘭,3
出口總值(含復出口),112年4月,850790,零件, Parts,馬來西亞,89
出口總值(含復出口),112年4月,850790,零件, Parts,越南,435
出口總值(含復出口),112年4月,850790,零件, Parts,愛沙尼亞,12
出口總值(含復出口),112年4月,850790,零件, Parts,新加坡,8
出口總值(含復出口),112年4月,850790,零件, Parts,義大利,3
出口總值(含復出口),112年4月,850790,零件, Parts,德國,29
出口總值(含復出口),112年4月,850790,零件, Parts,澳大利亞,34
出口總值(含復出口),112年5月,250410,粉狀或細片狀, In powder or in flakes,中國大陸,4
出口總值(含復出口),112年5月,250410,粉狀或細片狀, In powder or in flakes,英國,1
出口總值(含復出口),112年5月,250410,粉狀或細片狀, In powder or in flakes,越南,6
出口總值(含復出口),112年5月,280300,碳（碳?及未列名其他形態碳）, Carbon (carbon blacks and other forms of carbon not elsewhere specified or included),中國大陸,474
出口總值(含復出口),112年5月,280300,碳（碳?及未列名其他形態碳）, Carbon (carbon blacks and other forms of carbon not elsewhere specified or included),印尼,1096
出口總值(含復出口),112年5月,280300,碳（碳?及未列名其他形態碳）, Carbon (carbon blacks and other forms of carbon not elsewhere specified or included),南韓,102
出口總值(含復出口),112年5月,280300,碳（碳?及未列名其他形態碳）, Carbon (carbon blacks and other forms of carbon not elsewhere specified or included),泰國,1774
出口總值(含復出口),112年5月,280300,碳（碳?及未列名其他形態碳）, Carbon (carbon blacks and other forms of carbon not elsewhere specified or included),馬來西亞,51
出口總值(含復出口),112年5月,280300,碳（碳?及未列名其他形態碳）, Carbon (carbon blacks and other forms of carbon not elsewhere specified or included),菲律賓,422
出口總值(含復出口),112年5月,280300,碳（碳?及未列名其他形態碳）, Carbon (carbon blacks and other forms of carbon not elsewhere specified or included),越南,1131
出口總值(含復出口),112年5月,280300,碳（碳?及未列名其他形態碳）, Carbon (carbon blacks and other forms of carbon not elsewhere specified or included),緬甸,243
出口總值(含復出口),112年5月,280300,碳（碳?及未列名其他形態碳）, Carbon (carbon blacks and other forms of carbon not elsewhere specified or included),澳大利亞,54
出口總值(含復出口),112年5月,281820,氧化鋁，人造鋼玉除外, Aluminium oxide other than artificial corundum,中國大陸,396
出口總值(含復出口),112年5月,281820,氧化鋁，人造鋼玉除外, Aluminium oxide other than artificial corundum,日本,243
出口總值(含復出口),112年5月,281820,氧化鋁，人造鋼玉除外, Aluminium oxide other than artificial corundum,南韓,371
出口總值(含復出口),112年5月,281820,氧化鋁，人造鋼玉除外, Aluminium oxide other than artificial corundum,香港,4
出口總值(含復出口),112年5月,281820,氧化鋁，人造鋼玉除外, Aluminium oxide other than artificial corundum,哥倫比亞,17
出口總值(含復出口),112年5月,281820,氧化鋁，人造鋼玉除外, Aluminium oxide other than artificial corundum,泰國,32
出口總值(含復出口),112年5月,281820,氧化鋁，人造鋼玉除外, Aluminium oxide other than artificial corundum,菲律賓,5
出口總值(含復出口),112年5月,281820,氧化鋁，人造鋼玉除外, Aluminium oxide other than artificial corundum,越南,123
出口總值(含復出口),112年5月,282200,氧化鈷及氫氧化鈷；工業用氧化鈷, Cobalt oxides and hydroxides; commercial cobalt oxides,日本,131
出口總值(含復出口),112年5月,282200,氧化鈷及氫氧化鈷；工業用氧化鈷, Cobalt oxides and hydroxides; commercial cobalt oxides,美國,369
出口總值(含復出口),112年5月,282200,氧化鈷及氫氧化鈷；工業用氧化鈷, Cobalt oxides and hydroxides; commercial cobalt oxides,泰國,252
出口總值(含復出口),112年5月,282540,氧化鎳及氫氧化鎳, Nickel oxides and hydroxides,中國大陸,265
出口總值(含復出口),112年5月,282540,氧化鎳及氫氧化鎳, Nickel oxides and hydroxides,巴西,28
出口總值(含復出口),112年5月,282540,氧化鎳及氫氧化鎳, Nickel oxides and hydroxides,日本,187
出口總值(含復出口),112年5月,282540,氧化鎳及氫氧化鎳, Nickel oxides and hydroxides,比利時,23
出口總值(含復出口),112年5月,282540,氧化鎳及氫氧化鎳, Nickel oxides and hydroxides,印度,5
出口總值(含復出口),112年5月,282540,氧化鎳及氫氧化鎳, Nickel oxides and hydroxides,南韓,29
出口總值(含復出口),112年5月,282540,氧化鎳及氫氧化鎳, Nickel oxides and hydroxides,美國,467
出口總值(含復出口),112年5月,282540,氧化鎳及氫氧化鎳, Nickel oxides and hydroxides,泰國,61
出口總值(含復出口),112年5月,282540,氧化鎳及氫氧化鎳, Nickel oxides and hydroxides,越南,48
出口總值(含復出口),112年5月,283329,其他, Other,中國大陸,8024
出口總值(含復出口),112年5月,283329,其他, Other,日本,1347
出口總值(含復出口),112年5月,283329,其他, Other,印度,0
出口總值(含復出口),112年5月,283329,其他, Other,美國,31
出口總值(含復出口),112年5月,283329,其他, Other,泰國,8
出口總值(含復出口),112年5月,283329,其他, Other,馬來西亞,27
出口總值(含復出口),112年5月,283329,其他, Other,菲律賓,25
出口總值(含復出口),112年5月,283329,其他, Other,澳大利亞,6
出口總值(含復出口),112年5月,380110,人造石墨, Artificial graphite,中國大陸,643
出口總值(含復出口),112年5月,380110,人造石墨, Artificial graphite,日本,225
出口總值(含復出口),112年5月,380110,人造石墨, Artificial graphite,美國,3
出口總值(含復出口),112年5月,380110,人造石墨, Artificial graphite,泰國,426
出口總值(含復出口),112年5月,380110,人造石墨, Artificial graphite,德國,3
出口總值(含復出口),112年5月,382499,其他, Other,土耳其,168
出口總值(含復出口),112年5月,382499,其他, Other,中國大陸,40648
出口總值(含復出口),112年5月,382499,其他, Other,厄瓜多,43
出口總值(含復出口),112年5月,382499,其他, Other,巴西,114
出口總值(含復出口),112年5月,382499,其他, Other,巴基斯坦,22
出口總值(含復出口),112年5月,382499,其他, Other,日本,13954
出口總值(含復出口),112年5月,382499,其他, Other,比利時,41
出口總值(含復出口),112年5月,382499,其他, Other,以色列,254
